cntry,country,essround_yr,wellbeing_men,wellbeing_woman,media_men,media_woman,internet_men,internet_woman,relig_men,relig_woman,social_men,social_woman,finstab_men,finstab_woman,conservatism_men,conservatism_woman,trust_men,trust_woman
SE,Sweden,2010,4.95,4.68,2.53,2.48,5.03,5.03,1.93,2.42,4.01,4.01,4.66,4.41,2.89,2.67,4.08,4.1
SI,Slovenia,2010,4.55,4.4,2.43,2.44,4.15,3.95,2.52,3.01,3.59,3.44,3.95,3.73,3.49,3.44,2.75,2.7
SK,Slovakia,2010,4.11,3.99,2.69,2.68,3.66,3.27,3.2,3.89,3.53,3.34,3.88,3.51,3.51,3.57,2.76,2.93
UA,Ukraine,2010,3.59,3.32,2.38,2.3,2.59,2.27,2.86,3.62,3.69,3.68,2.79,2.56,3.84,3.79,2.07,2.13
AGGREGATE,,2012,4.45,4.22,3.27,3.25,,,2.61,3.11,3.52,3.47,3.77,3.5,3.31,3.25,3.29,3.26
AL,Albania,2012,4.08,3.93,3.62,3.24,,,3.24,3.58,3.43,3.03,2.51,2.42,3.58,3.55,2.59,2.86
BE,Belgium,2012,4.65,4.48,3.13,3.11,,,2.34,2.54,3.64,3.64,4.14,3.93,3.06,2.99,3.59,3.53
BG,Bulgaria,2012,3.7,3.39,3.84,3.86,,,2.52,3.19,3.39,3.26,2.79,2.5,3.34,3.22,2.22,2.27
CH,Switzerland,2012,4.99,4.79,2.67,2.64,,,2.75,3.18,3.81,3.83,4.4,4.16,3.1,2.99,4.11,4.18
CY,Cyprus,2012,4.59,4.32,3.47,3.36,,,3.74,4.49,3.27,3.12,3.11,2.94,3.62,3.59,3.11,3.06
CZ,Czechia,2012,4.25,4.08,3.56,3.54,,,1.61,1.98,3.32,3.31,3.89,3.5,3.51,3.36,3.0,2.91
DE,Germany,2012,4.56,4.38,3.11,3.05,,,2.41,2.72,3.69,3.73,4.09,4.01,2.95,2.83,3.75,3.72
DK,Denmark,2012,5.16,4.94,3.3,3.31,,,2.12,2.6,3.9,3.99,4.56,4.45,2.88,2.66,4.45,4.49
EE,Estonia,2012,4.11,3.98,3.27,3.31,,,1.92,2.42,3.03,3.09,3.87,3.54,3.62,3.49,3.34,3.36
ES,Spain,2012,4.54,4.26,3.14,3.12,,,2.56,3.1,3.68,3.57,3.61,3.49,2.87,2.89,2.94,2.89
FI,Finland,2012,4.88,4.75,3.05,3.08,,,2.43,3.05,3.59,3.69,4.22,3.93,3.15,3.02,4.35,4.31
FR,France,2012,4.41,4.17,3.44,3.42,,,2.2,2.64,3.81,3.87,3.83,3.64,3.14,3.05,3.3,3.41
GB,United Kingdom,2012,4.58,4.4,3.51,3.43,,,2.41,2.8,3.53,3.62,4.02,3.84,3.14,3.1,3.58,3.62
HU,Hungary,2012,3.89,3.87,3.19,3.14,,,2.16,2.77,2.97,2.9,3.32,3.22,3.65,3.56,3.15,3.26
IE,Ireland,2012,4.52,4.41,3.51,3.37,,,3.31,3.84,3.42,3.43,3.29,3.2,3.01,2.92,3.51,3.48
IL,Israel,2012,4.79,4.77,3.08,3.0,,,3.21,2.95,3.58,3.54,3.68,3.52,3.55,3.31,3.31,3.31
IS,Iceland,2012,5.06,4.85,2.87,2.89,,,2.46,3.11,3.74,3.96,3.91,3.73,2.8,2.53,3.87,3.98
IT,Italy,2012,4.42,4.16,3.11,3.12,,,3.16,3.82,3.44,3.36,3.67,3.38,3.19,3.15,3.12,3.06
LT,Lithuania,2012,3.9,3.77,3.39,3.34,,,2.79,3.53,3.0,2.94,3.93,3.54,3.8,3.74,3.01,3.12
NL,Netherlands,2012,4.72,4.53,3.34,3.34,,,2.41,2.73,3.86,3.92,4.45,4.13,2.93,2.82,3.96,3.87
NO,Norway,2012,5.07,4.81,3.17,3.15,,,2.17,2.6,3.88,3.98,4.35,4.21,3.08,2.91,4.23,4.26
PL,Poland,2012,4.5,4.35,3.12,3.04,,,3.72,4.27,3.38,3.26,3.71,3.51,3.35,3.29,2.82,2.89
PT,Portugal,2012,4.11,3.89,3.56,3.6,,,2.7,3.67,3.81,3.63,2.97,2.78,3.37,3.32,2.76,2.78
RU,Russian Federation,2012,3.89,3.67,3.15,3.28,,,2.34,2.95,3.28,3.22,3.83,3.41,4.05,4.07,2.56,2.73
SE,Sweden,2012,4.92,4.7,2.95,2.91,,,2.02,2.39,3.99,4.09,4.53,4.31,2.85,2.67,3.93,3.98
SI,Slovenia,2012,4.6,4.49,2.85,2.79,,,2.46,2.89,3.44,3.29,3.88,3.64,3.45,3.24,2.78,2.87
SK,Slovakia,2012,4.21,4.07,3.58,3.51,,,3.1,3.86,3.17,3.17,3.54,3.19,3.69,3.65,2.63,2.72
UA,Ukraine,2012,3.68,3.51,3.18,3.16,,,2.84,3.51,3.31,3.33,2.96,2.66,3.97,3.94,1.89,1.97
XK,Kosovo,2012,4.16,4.17,3.71,3.42,,,3.83,3.83,3.48,3.21,2.96,2.95,4.17,4.18,2.54,2.55
AGGREGATE,,2014,4.59,4.37,3.17,3.17,,,2.49,2.94,3.56,3.52,4.03,3.8,3.15,3.09,3.56,3.5
AT,Austria,2014,4.66,4.6,3.16,3.08,,,2.73,3.17,3.65,3.62,3.82,3.77,3.2,3.07,3.62,3.59
BE,Belgium,2014,4.66,4.5,3.08,3.12,,,2.35,2.6,3.72,3.64,4.12,4.07,3.06,2.94,3.54,3.51
CH,Switzerland,2014,4.96,4.81,2.65,2.62,,,2.74,3.15,3.8,3.86,4.32,4.18,3.08,2.9,4.15,4.19
CZ,Czechia,2014,4.37,4.18,3.3,3.37,,,1.71,1.98,3.26,3.23,3.71,3.42,3.45,3.34,3.34,3.2
DE,Germany,2014,4.61,4.35,3.08,3.03,,,2.35,2.68,3.71,3.75,4.34,4.16,2.89,2.8,3.78,3.65
DK,Denmark,2014,5.11,4.88,3.19,3.23,,,2.17,2.54,3.91,3.93,4.52,4.47,2.93,2.7,4.34,4.34
EE,Estonia,2014,4.19,4.01,3.17,3.32,,,2.03,2.61,3.02,3.08,4.05,3.83,3.56,3.52,3.47,3.47
ES,Spain,2014,4.54,4.34,3.27,3.21,,,2.3,3.07,3.77,3.64,3.77,3.69,2.76,2.86,3.1,3.08
FI,Finland,2014,4.84,4.72,3.13,3.05,,,2.41,3.1,3.61,3.75,4.08,3.99,3.17,3.0,4.24,4.18
FR,France,2014,4.43,4.11,3.28,3.37,,,2.26,2.74,3.74,3.77,4.08,3.7,3.03,2.96,3.33,3.34
GB,United Kingdom,2014,4.57,4.36,3.56,3.44,,,2.31,2.68,3.52,3.65,4.05,3.79,3.11,3.02,3.57,3.53
HU,Hungary,2014,3.97,3.94,3.19,3.2,,,2.15,2.69,2.99,2.87,3.86,3.75,3.66,3.57,3.07,3.21
IE,Ireland,2014,4.56,4.44,3.38,3.24,,,3.44,3.79,3.4,3.38,3.57,3.34,2.96,2.91,3.51,3.48
IL,Israel,2014,4.87,4.66,3.08,3.03,,,3.09,3.04,3.3,3.34,3.76,3.51,3.37,3.31,3.24,3.22
LT,Lithuania,2014,3.99,3.8,3.39,3.4,,,2.71,3.52,3.02,2.98,3.87,3.42,3.76,3.75,3.08,3.2
NL,Netherlands,2014,4.67,4.52,3.38,3.4,,,2.35,2.6,3.87,3.96,4.34,4.19,2.91,2.75,3.9,3.83
NO,Norway,2014,5.03,4.76,3.05,3.07,,,2.12,2.55,3.8,3.9,4.43,4.21,2.98,2.83,4.29,4.31
PL,Poland,2014,4.49,4.32,3.02,3.08,,,3.72,4.34,3.4,3.24,3.86,3.56,3.48,3.4,2.73,2.81
PT,Portugal,2014,4.17,3.93,3.15,3.19,,,3.11,3.8,3.69,3.51,3.61,3.21,3.2,3.24,2.98,2.84
SE,Sweden,2014,4.94,4.7,2.92,2.94,,,1.97,2.31,4.0,4.03,4.67,4.51,2.71,2.51,4.05,4.02
SI,Slovenia,2014,4.47,4.31,2.96,2.84,,,2.46,2.96,3.45,3.31,3.94,3.71,3.3,3.22,2.77,2.73
AGGREGATE,,2016,4.59,4.39,,,4.67,4.48,2.53,2.99,3.56,3.54,3.99,3.77,3.16,3.11,3.57,3.58
AT,Austria,2016,4.64,4.58,,,4.54,4.28,2.71,3.14,3.7,3.74,3.93,3.8,3.19,3.02,3.85,3.88
BE,Belgium,2016,4.71,4.49,,,4.93,4.82,2.31,2.65,3.71,3.75,4.23,4.08,2.93,2.82,3.64,3.65
CH,Switzerland,2016,5.01,4.88,,,5.19,4.81,2.62,3.14,3.85,3.88,4.34,4.2,2.98,2.88,4.2,4.21
CZ,Czechia,2016,4.32,4.19,,,4.74,4.57,1.68,1.98,3.28,3.36,3.8,3.57,3.45,3.34,3.37,3.47
DE,Germany,2016,4.57,4.36,,,4.9,4.61,2.34,2.71,3.78,3.76,4.35,4.25,2.9,2.79,3.89,3.82
EE,Estonia,2016,4.36,4.25,,,4.57,4.42,1.95,2.51,3.2,3.22,3.78,3.54,3.49,3.37,3.69,3.74
ES,Spain,2016,4.65,4.42,,,4.47,4.39,2.44,3.01,3.76,3.72,3.78,3.57,2.75,2.72,3.14,3.15
FI,Finland,2016,4.88,4.79,,,5.22,5.02,2.39,3.06,3.61,3.73,4.15,4.04,3.08,2.89,4.32,4.39
FR,France,2016,4.47,4.16,,,4.67,4.46,2.22,2.68,3.75,3.68,4.0,3.65,2.93,2.94,3.34,3.41
GB,United Kingdom,2016,4.68,4.44,,,4.8,4.75,2.21,2.72,3.57,3.67,4.13,4.0,3.01,2.93,3.69,3.7
HU,Hungary,2016,4.19,4.15,,,3.85,3.82,2.26,2.7,3.05,2.84,3.55,3.4,3.71,3.67,3.48,3.67
IE,Ireland,2016,4.65,4.63,,,4.5,4.69,3.23,3.73,3.44,3.51,3.71,3.7,2.97,2.95,3.57,3.55
IL,Israel,2016,4.95,4.85,,,4.71,4.7,3.26,3.03,3.49,3.42,3.4,3.22,3.34,3.28,3.25,3.3
IS,Iceland,2016,5.03,4.89,,,5.41,5.47,2.39,2.94,3.89,4.06,4.41,4.29,2.66,2.51,4.01,4.08
IT,Italy,2016,4.37,4.15,,,4.37,4.12,3.04,3.66,3.45,3.34,3.67,3.52,3.32,3.25,3.18,3.14
LT,Lithuania,2016,4.0,3.82,,,3.99,3.86,2.88,3.52,2.97,2.95,3.87,3.41,3.69,3.65,3.39,3.43
NL,Netherlands,2016,4.71,4.56,,,5.4,5.35,2.27,2.62,3.92,4.04,4.51,4.32,2.91,2.8,4.02,3.95
NO,Norway,2016,5.04,4.8,,,5.58,5.43,2.14,2.46,3.85,4.0,4.39,4.26,3.01,2.81,4.35,4.38
PL,Poland,2016,4.57,4.43,,,3.94,3.95,3.82,4.23,3.4,3.32,3.8,3.71,3.39,3.28,3.03,3.05
PT,Portugal,2016,4.37,4.13,,,4.21,3.83,2.87,3.82,3.85,3.63,3.98,3.5,2.86,2.95,3.07,3.09
RU,Russian Federation,2016,4.01,3.82,,,4.05,3.64,2.28,2.93,3.14,3.16,3.59,3.12,3.92,3.95,3.0,3.1
SE,Sweden,2016,4.89,4.66,,,5.32,5.32,1.96,2.29,4.0,4.08,4.67,4.6,2.81,2.64,3.94,3.95
SI,Slovenia,2016,4.63,4.47,,,4.3,4.03,2.53,3.05,3.52,3.42,4.11,4.0,3.34,3.19,2.97,3.05
AGGREGATE,,2018,4.58,4.39,,,4.73,4.54,2.54,3.03,3.57,3.53,4.02,3.75,3.18,3.11,3.59,3.55
AT,Austria,2018,4.79,4.7,,,4.75,4.53,2.66,3.14,3.73,3.75,3.99,3.82,3.2,3.03,4.07,4.04
BE,Belgium,2018,4.71,4.53,,,5.15,4.91,2.34,2.7,3.72,3.73,4.19,3.99,2.92,2.83,3.67,3.71
BG,Bulgaria,2018,3.68,3.45,,,3.58,3.4,2.41,3.0,3.33,3.25,2.84,2.61,3.81,3.69,2.46,2.51
CH,Switzerland,2018,5.05,4.9,,,5.33,5.14,2.61,2.99,3.83,3.87,4.33,4.1,2.97,2.8,4.29,4.23
CY,Cyprus,2018,4.62,4.36,,,4.11,3.85,3.88,4.46,3.22,3.02,3.65,3.25,3.52,3.54,3.09,3.1
CZ,Czechia,2018,4.39,4.31,,,4.78,4.52,1.67,1.99,3.26,3.36,3.86,3.58,3.6,3.48,3.45,3.42
DE,Germany,2018,4.66,4.43,,,5.11,4.95,2.42,2.77,3.8,3.8,4.41,4.3,2.87,2.74,3.9,3.83
DK,Denmark,2018,5.15,4.98,,,5.54,5.44,2.08,2.46,3.93,4.04,4.56,4.43,2.85,2.62,4.47,4.49
EE,Estonia,2018,4.41,4.32,,,4.91,4.6,1.99,2.43,3.18,3.2,4.0,3.73,3.59,3.44,3.74,3.86
ES,Spain,2018,4.63,4.4,,,4.89,4.61,2.22,2.93,3.78,3.68,4.04,3.68,2.74,2.74,3.38,3.31
FI,Finland,2018,4.93,4.79,,,5.32,5.26,2.42,2.97,3.64,3.74,4.33,4.11,3.11,2.9,4.39,4.35
FR,France,2018,4.48,4.16,,,4.88,4.59,2.29,2.71,3.72,3.69,4.01,3.64,2.87,2.85,3.58,3.52
GB,United Kingdom,2018,4.57,4.43,,,5.02,5.05,2.2,2.6,3.55,3.69,4.17,3.98,2.89,2.78,3.61,3.63
HR,Croatia,2018,4.65,4.52,,,4.56,4.52,3.07,3.69,3.61,3.45,3.95,3.62,3.35,3.27,2.55,2.59
HU,Hungary,2018,4.14,4.08,,,4.07,3.95,2.21,2.76,2.96,2.85,3.66,3.52,3.78,3.81,3.62,3.66
IE,Ireland,2018,4.71,4.56,,,4.56,4.86,3.2,3.6,3.48,3.52,3.96,3.7,2.77,2.73,3.6,3.56
IS,Iceland,2018,5.08,4.96,,,5.48,5.58,2.31,2.94,3.81,4.07,4.78,4.51,2.51,2.32,4.07,4.0
IT,Italy,2018,4.36,4.21,,,4.51,4.09,3.06,3.59,3.46,3.36,3.69,3.58,3.4,3.34,3.52,3.5
LT,Lithuania,2018,3.99,4.04,,,3.78,3.87,2.74,3.52,3.01,3.1,3.31,3.17,3.72,3.61,3.17,3.43
LV,Latvia,2018,4.23,4.09,,,4.49,4.18,2.3,2.94,3.14,3.2,3.32,3.08,3.45,3.39,3.07,3.11
ME,Montenegro,2018,4.71,4.57,,,4.37,4.35,3.02,3.23,3.64,3.5,3.75,3.73,3.5,3.43,2.97,3.15
NL,Netherlands,2018,4.79,4.61,,,5.43,5.49,2.22,2.5,3.91,4.03,4.77,4.46,2.83,2.71,4.22,4.13
NO,Norway,2018,5.04,4.83,,,5.73,5.69,2.0,2.38,3.93,4.09,4.42,4.28,2.81,2.55,4.37,4.44
PL,Poland,2018,4.58,4.44,,,4.32,4.1,3.57,4.17,3.31,3.2,3.92,3.7,3.4,3.37,3.13,3.26
PT,Portugal,2018,4.48,4.23,,,4.51,4.23,2.87,3.64,3.81,3.59,3.86,3.57,2.88,2.89,3.2,3.17
RS,Serbia,2018,4.22,3.99,,,3.65,3.55,3.09,3.48,3.56,3.39,3.61,3.33,3.68,3.5,2.92,2.97
SE,Sweden,2018,4.93,4.73,,,5.45,5.42,2.01,2.26,3.99,4.1,4.64,4.5,2.76,2.57,4.1,4.04
SI,Slovenia,2018,4.73,4.56,,,4.55,4.38,2.43,2.99,3.52,3.4,4.29,4.01,3.36,3.23,3.11,3.13
SK,Slovakia,2018,4.12,4.07,,,3.41,3.4,3.32,3.84,3.11,3.07,3.72,3.57,3.72,3.65,3.08,3.15
AGGREGATE,,2020,4.5,4.31,,,5.0,4.94,2.54,2.95,3.46,3.42,4.1,3.86,3.07,2.98,3.5,3.48
AT,Austria,2020,4.72,4.5,,,5.31,5.22,2.35,2.73,3.45,3.55,4.54,4.3,2.94,2.78,3.74,3.62
BE,Belgium,2020,4.76,4.55,,,5.43,5.19,2.17,2.55,3.74,3.77,4.4,4.17,2.81,2.76,3.67,3.65
BG,Bulgaria,2020,4.18,3.9,,,4.38,4.46,2.43,3.17,3.52,3.44,3.45,3.13,3.49,3.31,2.53,2.62
CH,Switzerland,2020,5.07,4.92,,,5.44,5.35,2.57,2.94,3.74,3.77,4.41,4.23,2.91,2.73,4.33,4.33
CY,Cyprus,2020,4.41,4.2,,,5.35,5.51,3.3,3.63,3.2,3.19,3.95,3.64,3.17,3.04,2.9,2.72
CZ,Czechia,2020,4.45,4.33,,,5.0,5.01,1.62,1.89,3.31,3.32,3.85,3.51,3.52,3.37,3.64,3.62
DE,Germany,2020,4.35,4.16,,,5.3,5.23,2.21,2.45,3.53,3.54,4.43,4.25,2.81,2.66,3.79,3.77
EE,Estonia,2020,4.56,4.46,,,4.95,4.89,1.96,2.44,3.09,3.25,4.21,4.05,3.35,3.23,3.92,3.96
ES,Spain,2020,4.35,4.11,,,5.18,5.12,2.22,2.67,3.57,3.58,3.91,3.77,2.57,2.46,3.1,3.1
FI,Finland,2020,4.9,4.81,,,5.41,5.41,2.27,2.76,3.52,3.6,4.36,4.17,3.0,2.78,4.54,4.56
FR,France,2020,4.63,4.31,,,5.16,5.06,2.32,2.63,3.74,3.69,4.5,4.18,2.85,2.77,3.59,3.56
GB,United Kingdom,2020,4.54,4.27,,,5.15,5.09,2.07,2.51,3.49,3.59,4.35,4.0,2.75,2.7,3.57,3.53
GR,Greece,2020,4.32,4.1,,,4.79,4.64,3.48,3.99,3.14,2.95,3.41,3.26,3.19,3.14,3.82,3.78
HR,Croatia,2020,4.72,4.63,,,4.56,4.59,3.09,3.65,3.59,3.38,4.09,3.92,3.34,3.15,2.66,2.76
HU,Hungary,2020,4.39,4.34,,,4.24,4.25,2.27,2.78,3.0,2.91,3.72,3.64,3.5,3.5,3.62,3.66
IE,Ireland,2020,4.77,4.57,,,4.81,5.02,3.17,3.45,3.3,3.29,3.99,3.68,2.82,2.79,3.81,3.73
IL,Israel,2020,4.6,4.44,,,5.36,5.33,3.07,3.23,3.55,3.47,3.74,3.36,3.19,3.26,2.86,2.83
IS,Iceland,2020,5.0,4.87,,,5.59,5.7,2.36,2.82,3.77,3.93,4.4,4.34,2.57,2.43,4.06,4.15
IT,Italy,2020,4.49,4.24,,,4.81,4.51,2.87,3.53,3.45,3.32,3.96,3.77,3.12,3.03,3.5,3.45
LT,Lithuania,2020,4.26,4.13,,,4.57,4.49,2.55,3.31,3.04,3.13,3.85,3.47,3.44,3.45,3.53,3.49
LV,Latvia,2020,4.06,3.9,,,5.3,5.45,2.16,2.6,2.92,2.98,3.8,3.54,3.33,3.19,2.98,3.12
ME,Montenegro,2020,4.53,4.53,,,4.63,4.83,3.28,3.37,3.56,3.41,3.62,3.54,3.43,3.32,2.97,2.92
MK,North Macedonia,2020,4.4,4.27,,,4.11,4.24,3.58,3.81,3.1,2.95,3.38,3.22,3.86,3.84,2.65,2.74
NL,Netherlands,2020,4.81,4.63,,,5.75,5.71,2.19,2.33,3.98,4.03,4.81,4.59,2.75,2.65,4.24,4.16
NO,Norway,2020,4.99,4.82,,,5.78,5.79,1.99,2.26,3.83,3.96,4.49,4.4,2.75,2.56,4.52,4.53
PL,Poland,2020,4.26,4.02,,,4.72,4.7,3.34,3.7,3.19,3.07,3.9,3.65,3.17,2.97,2.64,2.64
PT,Portugal,2020,4.36,4.11,,,4.3,4.08,2.77,3.6,3.54,3.41,3.74,3.29,2.89,2.92,3.2,3.2
RS,Serbia,2020,4.08,3.83,,,4.6,4.96,3.04,3.27,3.47,3.4,3.98,3.78,3.27,3.24,2.7,2.66
SE,Sweden,2020,4.56,4.34,,,5.57,5.59,1.8,2.11,3.71,3.83,4.56,4.41,2.88,2.6,3.81,3.8
SI,Slovenia,2020,4.76,4.7,,,4.8,4.71,2.5,2.94,3.48,3.43,4.27,4.13,3.2,3.07,3.14,3.27
SK,Slovakia,2020,4.17,4.1,,,4.06,3.87,3.21,3.78,3.1,3.06,3.78,3.6,3.48,3.43,2.98,3.05
